unique_id,date,name,category,type,rating,price,average_revenue
140525180653712,2024-10-20,Rustic Cabin,MountainCabin,Vacation,1,327,97014.53
140525180653456,,Ski Cabin,MountainCabin,Vacation,3,,
140525180657232,2024-07-07,Rustic Cabin,MountainCabin,Vacation,3,304,89247.16
140525180658128,,Rustic Cabin,MountainCabin,Vacation,2,309,82205.52
140525180652880,2024-09-29,Ski Cabin,MountainCabin,Vacation,2,732,98687.18
140525180659728,2024-09-12,Ski Cabin,MountainCabin,Vacation,1,739,98940.78
140525180655696,2024-04-14,Ski Cabin,MountainCabin,Vacation,2,820,84951.91
140525180656912,2024-04-05,Ski Cabin,MountainCabin,Vacation,2,712,91363.53
140525180654608,2024-03-26,Ski Cabin,MountainCabin,Vacation,2,844,90099.83
140525180660368,2024-06-17,Ski Cabin,MountainCabin,Vacation,1,753,84101.0
140525180653648,2024-06-08,Rustic Cabin,MountainCabin,Vacation,1,350,96312.01
140525180663120,2024-04-09,Rustic Cabin,MountainCabin,Vacation,2,303,73373.73
140525180665424,2024-06-21,Ski Cabin,MountainCabin,Vacation,1,723,99518.63
140525180652112,2024-07-15,Ski Cabin,MountainCabin,Vacation,3,867,80808.13
140525180661968,2024-09-17,Rustic Cabin,MountainCabin,Vacation,2,328,95400.8
140525180652560,2024-06-28,Rustic Cabin,MountainCabin,Vacation,4,364,99460.72
140525180665296,2024-02-22,Ski Cabin,MountainCabin,Vacation,2,854,97006.87
140525180658064,2024-04-03,Rustic Cabin,MountainCabin,Vacation,3,429,90068.49
140525180654992,2024-04-21,Rustic Cabin,MountainCabin,Vacation,2,573,98701.59
140525180665232,2024-08-26,Rustic Cabin,MountainCabin,Vacation,3,327,81771.42
140525180654352,2024-01-17,Rustic Cabin,MountainCabin,Vacation,2,478,99673.61
140525180656208,2024-10-16,Rustic Cabin,MountainCabin,Vacation,,355,99158.67
140525180656080,2024-06-26,Ski Cabin,MountainCabin,Vacation,4,760,91783.14
140525180649872,2024-06-20,Rustic Cabin,MountainCabin,Vacation,3,420,96059.85
140525180665680,2024-04-14,Ski Cabin,MountainCabin,Vacation,2,,
140525180651600,2024-06-01,Ski Cabin,MountainCabin,Vacation,2,702,80259.84
140525180657488,2024-06-20,Ski Cabin,MountainCabin,Vacation,4,758,86762.46
140525180656016,2024-03-14,Rustic Cabin,MountainCabin,Vacation,3,404,92890.26
140525180658192,2024-08-29,Ski Cabin,MountainCabin,Vacation,1,823,98350.05
140525180665616,2024-04-16,Ski Cabin,MountainCabin,Vacation,2,758,98712.44
140525180660048,2024-08-23,Ski Cabin,MountainCabin,Vacation,3,803,91400.71
140525180649552,2024-07-03,Ski Cabin,MountainCabin,Vacation,1,715,98618.92
140525180660304,2024-09-21,Rustic Cabin,MountainCabin,Vacation,1,388,74745.42
140525180654416,2024-10-20,Ski Cabin,MountainCabin,Vacation,1,739,89330.43
140525180659664,2024-01-06,Rustic Cabin,MountainCabin,Vacation,2,319,88641.84
140525180649808,2024-08-14,Rustic Cabin,MountainCabin,Vacation,1,342,91973.41
140525180664400,2024-06-02,Ski Cabin,MountainCabin,Vacation,1,761,81528.67
140525180664592,2024-09-08,Rustic Cabin,MountainCabin,Vacation,1,609,92801.86
140525180660240,2024-07-21,Rustic Cabin,MountainCabin,Vacation,,336,87537.96
140525180660432,2024-06-30,Rustic Cabin,MountainCabin,Vacation,1,383,99065.96
140525180650960,2024-04-22,Ski Cabin,MountainCabin,Vacation,1,732,95232.08
140525135616912,2024-07-10,Luxury Cabin,MountainCabin,Vacation,1,1149,75213.88
140525135617616,2024-10-14,Ski Cabin,MountainCabin,Vacation,3,752,99055.11
140525135620944,2024-06-12,Rustic Cabin,MountainCabin,Vacation,1,428,92933.16
140525135624144,2024-02-25,Rustic Cabin,MountainCabin,Vacation,1,463,70086.58
140525135625936,2024-03-07,Rustic Cabin,MountainCabin,Vacation,,400,71627.55
140525135614352,2024-05-04,Rustic Cabin,MountainCabin,Vacation,1,378,97158.91
140525135621392,2024-04-01,Rustic Cabin,MountainCabin,Vacation,2,359,97230.1
140525135625424,2024-10-26,Ski Cabin,MountainCabin,Vacation,1,825,96009.27
140525135615632,2024-10-28,Ski Cabin,MountainCabin,Vacation,4,927,92770.04
140525135624656,2024-08-08,Rustic Cabin,MountainCabin,Vacation,1,442,93247.71
140525135616400,2024-07-27,Ski Cabin,MountainCabin,Vacation,2,,
140525135615888,2024-06-05,Luxury Cabin,MountainCabin,Vacation,4,1115,90972.7
140525135622864,2024-04-02,Rustic Cabin,MountainCabin,Vacation,3,345,77332.44
140525135611536,2024-06-16,Ski Cabin,MountainCabin,Vacation,1,936,95139.61
140525135622160,2024-09-03,Rustic Cabin,MountainCabin,Vacation,2,373,99943.12
140525135612048,2024-03-19,Rustic Cabin,MountainCabin,Vacation,2,,
140525135614608,2024-08-20,Rustic Cabin,MountainCabin,Vacation,3,557,80819.05
140525135618640,2024-10-21,Ski Cabin,MountainCabin,Vacation,1,704,87224.87
140525135620176,2024-06-15,Rustic Cabin,MountainCabin,Vacation,2,,
140525135622608,2024-10-28,Rustic Cabin,MountainCabin,Vacation,1,388,98876.91
140525135625168,2024-07-18,Luxury Cabin,MountainCabin,Vacation,,1228,79218.84
140525135610512,2024-11-03,Ski Cabin,MountainCabin,Vacation,3,770,96955.37
140525135617360,2024-07-24,Rustic Cabin,MountainCabin,Vacation,2,425,99537.14
140525135610768,2024-08-26,Rustic Cabin,MountainCabin,Vacation,2,402,95365.19
140525135613072,,Rustic Cabin,MountainCabin,Vacation,1,443,98741.74
140525135620688,2024-05-01,Ski Cabin,MountainCabin,Vacation,2,774,88625.49
140525135620432,2024-06-22,Rustic Cabin,MountainCabin,Vacation,2,350,79549.23
140525135617168,2024-07-14,Luxury Cabin,MountainCabin,Vacation,3,1265,91970.97
140525135613840,2024-03-19,Rustic Cabin,MountainCabin,Vacation,1,478,91041.12
140525135621904,,Rustic Cabin,MountainCabin,Vacation,1,418,89853.44
140525135610256,2024-11-27,Rustic Cabin,MountainCabin,Vacation,2,,
140525135624912,2024-10-05,Ski Cabin,MountainCabin,Vacation,2,883,66640.74
140525135612560,2024-08-30,Ski Cabin,MountainCabin,Vacation,3,866,95489.51
140525135663504,2024-03-24,Ski Cabin,MountainCabin,Vacation,2,918,98033.57
140525135665040,2024-05-30,Rustic Cabin,MountainCabin,Vacation,2,436,92675.74
140525135667600,2024-07-09,Ski Cabin,MountainCabin,Vacation,2,806,85545.26
140525135670928,2024-08-24,Rustic Cabin,MountainCabin,Vacation,2,420,94196.89
140525135671696,2024-06-17,Ski Cabin,MountainCabin,Vacation,2,704,91418.25
140525135675024,2024-06-29,Ski Cabin,MountainCabin,Vacation,1,876,75670.33
140525135665296,2024-07-27,Rustic Cabin,MountainCabin,Vacation,2,362,92460.85
140525135659280,2024-03-27,Cottage Beachhouse,BeachHouse,Vacation,4,317,94698.99
140525179646672,2024-08-07,Oceanfront Beachhouse,BeachHouse,Vacation,5,910,67649.97
140525135661520,2024-04-28,Oceanfront Beachhouse,BeachHouse,Vacation,4,856,97226.39
140525135669904,2024-04-10,Luxury Beachhouse,BeachHouse,Vacation,4,1109,86657.38
140525135668368,2024-02-11,Oceanfront Beachhouse,BeachHouse,Vacation,5,883,63648.21
140525135664016,2024-03-10,Oceanfront Beachhouse,BeachHouse,Vacation,3,763,76182.0
140525135659792,2024-07-09,Oceanfront Beachhouse,BeachHouse,Vacation,5,895,87253.65
140525135671184,2024-01-12,Cottage Beachhouse,BeachHouse,Vacation,4,,
140525135667344,2024-03-04,Cottage Beachhouse,BeachHouse,Vacation,4,372,83706.78
140525135670672,2024-04-30,Cottage Beachhouse,BeachHouse,Vacation,4,337,86461.27
140525135661008,2024-03-19,Oceanfront Beachhouse,BeachHouse,Vacation,3,745,91017.98
140525135664528,2024-03-01,Oceanfront Beachhouse,BeachHouse,Vacation,,795,81590.2
140525135666064,2024-04-29,Oceanfront Beachhouse,BeachHouse,Vacation,4,846,74028.03
140525135669136,2024-05-13,Oceanfront Beachhouse,BeachHouse,Vacation,3,,
140525135672720,2024-07-16,Oceanfront Beachhouse,BeachHouse,Vacation,4,702,90025.09
140525135674256,2024-05-17,Cottage Beachhouse,BeachHouse,Vacation,5,400,77140.02
140525135666320,2024-08-19,Cottage Beachhouse,BeachHouse,Vacation,5,417,83341.6
140525135663312,2024-03-27,Oceanfront Beachhouse,BeachHouse,Vacation,4,785,91074.89
140525135671440,2024-05-08,Luxury Beachhouse,BeachHouse,Vacation,3,,
140525135663056,2024-06-07,Cottage Beachhouse,BeachHouse,Vacation,3,312,97859.15
140525135667088,2024-05-07,Cottage Beachhouse,BeachHouse,Vacation,4,302,84528.77
140525135674768,2024-01-26,Oceanfront Beachhouse,BeachHouse,Vacation,5,835,73192.03
140525135662032,2024-04-16,Cottage Beachhouse,BeachHouse,Vacation,5,315,65352.81
140525135670160,2024-03-24,Oceanfront Beachhouse,BeachHouse,Vacation,,985,73207.89
140525135661264,2024-04-05,Oceanfront Beachhouse,BeachHouse,Vacation,2,714,90304.49
140525135665552,2024-08-15,Cottage Beachhouse,BeachHouse,Vacation,3,338,81467.71
140525135662800,2024-01-13,Oceanfront Beachhouse,BeachHouse,Vacation,2,705,74720.71
140525135661776,2024-03-14,Oceanfront Beachhouse,BeachHouse,Vacation,4,736,67072.84
140525182471568,2024-04-06,Oceanfront Beachhouse,BeachHouse,Vacation,4,809,80897.53
140525182472976,2024-01-20,Oceanfront Beachhouse,BeachHouse,Vacation,4,752,63037.93
140525182468880,2024-02-29,Oceanfront Beachhouse,BeachHouse,Vacation,3,849,74722.06
140525182477136,2024-02-19,Cottage Beachhouse,BeachHouse,Vacation,5,423,66590.1
140525182474640,2024-04-04,Cottage Beachhouse,BeachHouse,Vacation,3,448,65898.93
140525182475280,2024-04-10,Oceanfront Beachhouse,BeachHouse,Vacation,4,722,77862.46
140525182474000,2024-05-02,Cottage Beachhouse,BeachHouse,Vacation,5,489,83078.69
140525182473552,2024-04-10,Oceanfront Beachhouse,BeachHouse,Vacation,5,889,86763.9
140525182474512,2024-02-12,Cottage Beachhouse,BeachHouse,Vacation,3,418,74210.72
140525182483600,2024-08-02,Cottage Beachhouse,BeachHouse,Vacation,5,380,86281.62
140525182484304,2024-04-17,Oceanfront Beachhouse,BeachHouse,Vacation,5,1015,63680.5
140525182474896,2024-10-11,Cottage Beachhouse,BeachHouse,Vacation,5,390,88991.87
140525182469648,2024-01-30,Cottage Beachhouse,BeachHouse,Vacation,3,320,76407.0
140525182479248,2024-03-14,Oceanfront Beachhouse,BeachHouse,Vacation,5,764,74605.39
140525182472080,2024-01-06,Oceanfront Beachhouse,BeachHouse,Vacation,4,728,70290.56
140525182471952,2024-07-09,Oceanfront Beachhouse,BeachHouse,Vacation,5,713,82167.47
140525182474832,2024-07-02,Cottage Beachhouse,BeachHouse,Vacation,4,395,67732.71
140525182475344,2024-01-27,Oceanfront Beachhouse,BeachHouse,Vacation,5,747,63871.77
140525182480400,2024-06-22,Oceanfront Beachhouse,BeachHouse,Vacation,5,738,96048.48
140525182477968,2024-01-14,Oceanfront Beachhouse,BeachHouse,Vacation,5,738,92745.06
140525182473488,2024-06-27,Cottage Beachhouse,BeachHouse,Vacation,5,599,83695.94
140525182479952,2024-04-19,Oceanfront Beachhouse,BeachHouse,Vacation,4,909,79642.22
140525182476560,,Oceanfront Beachhouse,BeachHouse,Vacation,4,831,87760.23
140525182481936,2024-01-27,Cottage Beachhouse,BeachHouse,Vacation,5,,
140525182471824,2024-09-03,Cottage Beachhouse,BeachHouse,Vacation,5,428,96911.5
140525182468752,2024-03-23,Cottage Beachhouse,BeachHouse,Vacation,3,409,78023.16
140525182468176,2024-03-21,Cottage Beachhouse,BeachHouse,Vacation,5,460,90188.15
140525182469520,2024-05-22,Luxury Beachhouse,BeachHouse,Vacation,2,1204,81580.2
140525182480912,2024-05-02,Cottage Beachhouse,BeachHouse,Vacation,5,303,93867.47
140525182483472,2024-04-07,Cottage Beachhouse,BeachHouse,Vacation,3,323,83840.42
140525182484112,2024-02-19,Cottage Beachhouse,BeachHouse,Vacation,3,315,67077.52
140525182474384,2024-05-12,Oceanfront Beachhouse,BeachHouse,Vacation,4,1028,87333.32
140525182471696,2024-03-17,Oceanfront Beachhouse,BeachHouse,Vacation,5,726,65833.31
140525182477584,2024-01-25,Luxury Beachhouse,BeachHouse,Vacation,2,1201,80701.82
140525182482768,2024-01-02,Oceanfront Beachhouse,BeachHouse,Vacation,4,710,91327.44
140525182482576,2024-04-28,Oceanfront Beachhouse,BeachHouse,Vacation,3,762,72279.64
140525182480528,2024-06-20,Cottage Beachhouse,BeachHouse,Vacation,4,476,86175.39
140525182475920,2024-06-14,Cottage Beachhouse,BeachHouse,Vacation,4,602,83503.68
140525182470480,2024-01-30,Oceanfront Beachhouse,BeachHouse,Vacation,5,777,83658.47
140525182484048,2024-01-05,Oceanfront Beachhouse,BeachHouse,Vacation,4,811,85254.48
140525182482320,2024-02-27,Oceanfront Beachhouse,BeachHouse,Vacation,5,950,85570.25
140525182476944,2024-02-20,Cottage Beachhouse,BeachHouse,Vacation,5,468,92133.75
140525182472336,2024-02-02,Cottage Beachhouse,BeachHouse,Vacation,4,354,71860.63
140525182470736,2024-03-24,Oceanfront Beachhouse,BeachHouse,Vacation,5,851,60939.24
140525182483856,2024-01-19,Cottage Beachhouse,BeachHouse,Vacation,5,323,77401.47
140525182475856,2024-05-13,Oceanfront Beachhouse,BeachHouse,Vacation,3,909,74221.9
140525182469776,2024-05-06,Oceanfront Beachhouse,BeachHouse,Vacation,5,717,78839.47
140525182476304,2024-02-25,Oceanfront Beachhouse,BeachHouse,Vacation,4,768,91323.62
140525182482448,2024-01-28,Cottage Beachhouse,BeachHouse,Vacation,4,346,65952.1
140525182481808,2024-02-03,Oceanfront Beachhouse,BeachHouse,Vacation,4,712,62266.67
140525182475024,2024-06-28,Oceanfront Beachhouse,BeachHouse,Vacation,,733,95397.82
140525182470288,2024-01-04,Oceanfront Beachhouse,BeachHouse,Vacation,3,799,95449.75
140525182480464,2024-03-04,Oceanfront Beachhouse,BeachHouse,Vacation,4,877,88494.61
140525182471312,2024-04-08,Oceanfront Beachhouse,BeachHouse,Vacation,4,928,73161.95
140525182481680,2024-03-27,Luxury Beachhouse,BeachHouse,Vacation,3,1163,63468.13
140525182480656,2024-02-01,Oceanfront Beachhouse,BeachHouse,Vacation,5,713,85373.82
140525182469904,2024-02-12,Cottage Beachhouse,BeachHouse,Vacation,4,389,85343.02
140525182483536,2024-06-07,Cottage Beachhouse,BeachHouse,Vacation,3,326,73521.91
140525182474064,2024-06-15,Cottage Beachhouse,BeachHouse,Vacation,5,468,73136.47
140525182480016,2024-04-05,Cottage Beachhouse,BeachHouse,Vacation,4,357,75103.55
140525182472720,2024-06-01,Cottage Beachhouse,BeachHouse,Vacation,3,442,83923.66
140525182478096,2024-02-10,Cottage Beachhouse,BeachHouse,Vacation,3,,
140525182473296,2024-03-29,Oceanfront Beachhouse,BeachHouse,Vacation,4,834,76025.64
140525182470672,2024-01-27,Oceanfront Beachhouse,BeachHouse,Vacation,5,1020,85734.98
140525182468688,2024-05-15,Oceanfront Beachhouse,BeachHouse,Vacation,3,862,77455.56
140525182472592,2024-05-19,Cottage Beachhouse,BeachHouse,Vacation,4,607,85261.76
140525182479376,2024-04-30,Oceanfront Beachhouse,BeachHouse,Vacation,5,728,66594.54
140525182471184,2024-05-26,Cottage Beachhouse,BeachHouse,Vacation,5,340,79646.54
140525182469008,2024-02-08,Cottage Beachhouse,BeachHouse,Vacation,5,321,84295.82
140525182473872,2024-05-20,Cottage Beachhouse,BeachHouse,Vacation,2,465,78726.93
140525182479120,2024-01-11,Oceanfront Beachhouse,BeachHouse,Vacation,3,954,78135.67
140525182481552,2024-02-17,Cottage Beachhouse,BeachHouse,Vacation,,485,76094.59
140525182482000,2024-02-14,Oceanfront Beachhouse,BeachHouse,Vacation,3,736,84524.45
140525182470544,2024-03-09,Cottage Beachhouse,BeachHouse,Vacation,4,613,99400.5
140525182471440,2024-04-05,Oceanfront Beachhouse,BeachHouse,Vacation,5,713,81017.44
140525182481360,2024-03-01,Oceanfront Beachhouse,BeachHouse,Vacation,,700,97868.62
140525182479696,2024-01-23,Oceanfront Beachhouse,BeachHouse,Vacation,2,710,91438.28
140525182468624,2024-04-18,Oceanfront Beachhouse,BeachHouse,Vacation,4,743,67365.94
140525182471248,2024-01-15,Oceanfront Beachhouse,BeachHouse,Vacation,2,750,68956.48
140525182473808,2024-02-17,Luxury Beachhouse,BeachHouse,Vacation,5,1299,90397.27
140525182469392,2024-04-26,Cottage Beachhouse,BeachHouse,Vacation,5,388,79752.63
140525182482960,2024-01-25,Cottage Beachhouse,BeachHouse,Vacation,3,517,82385.19
140525182478736,2024-01-17,Cottage Beachhouse,BeachHouse,Vacation,4,420,82631.05
140525182477904,2024-05-23,Oceanfront Beachhouse,BeachHouse,Vacation,5,945,72645.65
140525182483088,2024-02-04,Luxury Beachhouse,BeachHouse,Vacation,,,
140525135707984,2024-05-15,Cottage Beachhouse,BeachHouse,Vacation,4,344,68977.91
140525135693776,2024-01-15,Oceanfront Beachhouse,BeachHouse,Vacation,4,797,86970.17
140525135695824,,Cottage Beachhouse,BeachHouse,Vacation,5,398,72704.16
140525135700624,2024-06-26,Oceanfront Beachhouse,BeachHouse,Vacation,5,905,96039.76
140525135701648,2024-02-01,Oceanfront Beachhouse,BeachHouse,Vacation,2,766,73093.17
140525135704464,2024-05-06,Oceanfront Beachhouse,BeachHouse,Vacation,2,747,77813.09
140525135706960,2024-03-18,Cottage Beachhouse,BeachHouse,Vacation,5,499,84694.92
140525135702672,2024-01-16,Oceanfront Beachhouse,BeachHouse,Vacation,3,732,82128.79
140525135706704,2024-01-29,Oceanfront Beachhouse,BeachHouse,Vacation,5,943,64729.51
140525135696784,2024-04-06,Cottage Beachhouse,BeachHouse,Vacation,3,537,85959.84
140525135706448,2024-03-12,Cottage Beachhouse,BeachHouse,Vacation,4,,
140525135698064,2024-04-05,Oceanfront Beachhouse,BeachHouse,Vacation,3,880,90986.26
140525135698320,2024-06-04,Oceanfront Beachhouse,BeachHouse,Vacation,4,943,79038.49
140525135706000,2024-01-31,Cottage Beachhouse,BeachHouse,Vacation,4,403,75381.01
140525135707472,2024-04-12,Cottage Beachhouse,BeachHouse,Vacation,5,347,80094.02
140525135694032,2024-06-19,Oceanfront Beachhouse,BeachHouse,Vacation,4,802,96135.91
140525135691984,2024-02-09,Oceanfront Beachhouse,BeachHouse,Vacation,3,783,97383.41
140525135694288,2024-01-09,Cottage Beachhouse,BeachHouse,Vacation,5,343,93729.74
140525135694800,2024-01-28,Oceanfront Beachhouse,BeachHouse,Vacation,4,1012,60915.85
140525135697552,2024-01-05,Oceanfront Beachhouse,BeachHouse,Vacation,3,764,76015.48
140525135698832,2024-04-13,Oceanfront Beachhouse,BeachHouse,Vacation,5,867,62200.78
140525135701392,,Cottage Beachhouse,BeachHouse,Vacation,4,404,95010.77
140525135703184,,Cottage Beachhouse,BeachHouse,Vacation,5,301,92112.39
140525135705488,2024-03-24,Oceanfront Beachhouse,BeachHouse,Vacation,4,728,76915.17
140525135699088,2024-05-20,Oceanfront Beachhouse,BeachHouse,Vacation,4,735,87884.27
140525135692240,2024-03-02,Oceanfront Beachhouse,BeachHouse,Vacation,,767,70425.32
140525135694544,2024-03-28,Oceanfront Beachhouse,BeachHouse,Vacation,2,825,86950.62
140525135702416,2024-06-01,Oceanfront Beachhouse,BeachHouse,Vacation,5,921,82042.11
140525135701904,2024-02-22,Oceanfront Beachhouse,BeachHouse,Vacation,4,,
140525135697296,2024-05-20,Oceanfront Beachhouse,BeachHouse,Vacation,3,768,86228.27
140525135703952,2024-05-18,Oceanfront Beachhouse,BeachHouse,Vacation,5,752,99380.39
140525135701136,2024-10-01,Oceanfront Beachhouse,BeachHouse,Vacation,5,701,79050.0
140525135704208,2024-05-14,Cottage Beachhouse,BeachHouse,Vacation,5,357,81919.65
140525142503888,2024-01-13,Cottage Beachhouse,BeachHouse,Vacation,3,364,87827.77
140525142492432,2024-08-27,Cottage Beachhouse,BeachHouse,Vacation,3,365,67041.03
140525142498512,2024-02-27,Oceanfront Beachhouse,BeachHouse,Vacation,,731,92210.73
140525142493200,2024-06-02,Oceanfront Beachhouse,BeachHouse,Vacation,4,,
140525142493456,2024-06-22,Oceanfront Beachhouse,BeachHouse,Vacation,4,737,82259.88
140525142496208,2024-03-02,Oceanfront Beachhouse,BeachHouse,Vacation,4,784,75990.9
140525142493968,2024-03-29,Cottage Beachhouse,BeachHouse,Vacation,4,485,81281.49
140525142494480,2024-03-08,Cottage Beachhouse,BeachHouse,Vacation,3,345,95332.3
140525142507408,2024-06-13,Cottage Beachhouse,BeachHouse,Vacation,2,320,62289.31
140525142503632,2024-01-25,Oceanfront Beachhouse,BeachHouse,Vacation,5,801,65605.21
140525142493712,2024-06-04,Oceanfront Beachhouse,BeachHouse,Vacation,4,820,72040.92
140525142500560,2024-10-20,Cottage Beachhouse,BeachHouse,Vacation,5,415,90685.04
140525142495952,,Cottage Beachhouse,BeachHouse,Vacation,4,409,67307.79
140525142491664,2024-06-02,Cottage Beachhouse,BeachHouse,Vacation,5,308,75116.99
140525142502608,2024-08-09,Luxury Beachhouse,BeachHouse,Vacation,4,1398,87838.23
140525142499792,2024-06-24,Cottage Beachhouse,BeachHouse,Vacation,4,494,84871.44
140525142503376,2024-04-12,Cottage Beachhouse,BeachHouse,Vacation,5,609,90153.59
140525142497488,2024-01-14,Oceanfront Beachhouse,BeachHouse,Vacation,5,754,70219.68
140525142501072,2024-06-14,Cottage Beachhouse,BeachHouse,Vacation,4,448,69312.44
140525142506704,2024-04-20,Oceanfront Beachhouse,BeachHouse,Vacation,5,,
140525142491920,2024-04-21,Oceanfront Beachhouse,BeachHouse,Vacation,,,
140525142494736,2024-06-07,Luxury Beachhouse,BeachHouse,Vacation,5,1206,79359.67
140525142502352,2024-06-19,Oceanfront Beachhouse,BeachHouse,Vacation,5,735,62705.84
140525142501840,2024-07-26,Cottage Beachhouse,BeachHouse,Vacation,3,451,74058.83
140525142505680,2024-01-29,Oceanfront Beachhouse,BeachHouse,Vacation,5,770,89448.33
140525142500304,2024-03-15,Cottage Beachhouse,BeachHouse,Vacation,4,350,93496.61
140525142492176,2024-03-21,Oceanfront Beachhouse,BeachHouse,Vacation,4,716,86935.07
140525135761040,2024-04-17,Cottage Beachhouse,BeachHouse,Vacation,3,477,70121.29
140525135764560,,Oceanfront Beachhouse,BeachHouse,Vacation,4,796,86876.13
140525135766352,2024-03-04,Oceanfront Beachhouse,BeachHouse,Vacation,3,765,93832.63
140525135768656,2024-01-05,Oceanfront Beachhouse,BeachHouse,Vacation,4,754,79605.36
140525135772176,,Oceanfront Beachhouse,BeachHouse,Vacation,4,,
140525135773648,2024-02-06,Oceanfront Beachhouse,BeachHouse,Vacation,4,785,71463.47
140525135763792,2024-02-03,Cottage Beachhouse,BeachHouse,Vacation,3,383,95244.09
140525135770960,2024-04-12,Cottage Beachhouse,BeachHouse,Vacation,5,400,66039.39
140525135763600,2024-02-13,Cottage Beachhouse,BeachHouse,Vacation,4,482,67755.68
140525135767632,2024-04-27,Oceanfront Beachhouse,BeachHouse,Vacation,3,863,74059.71
140525135761808,2024-03-01,Oceanfront Beachhouse,BeachHouse,Vacation,5,718,61571.86
140525135762320,2024-01-17,Oceanfront Beachhouse,BeachHouse,Vacation,5,,
140525135772688,,Luxury Beachhouse,BeachHouse,Vacation,2,1102,66153.35
140525135766096,2024-01-26,Cottage Beachhouse,BeachHouse,Vacation,4,360,77631.86
140525135758480,2024-01-30,Oceanfront Beachhouse,BeachHouse,Vacation,5,796,94536.97
140525135765840,2024-02-01,Oceanfront Beachhouse,BeachHouse,Vacation,3,753,79911.36
140525135762576,2024-02-01,Cottage Beachhouse,BeachHouse,Vacation,5,488,78874.23
140525135760016,2024-02-14,Cottage Beachhouse,BeachHouse,Vacation,4,379,81112.62
140525135760272,2024-02-07,Oceanfront Beachhouse,BeachHouse,Vacation,4,703,71760.27
140525135764304,2024-02-05,Cottage Beachhouse,BeachHouse,Vacation,3,,
140525135766608,2024-03-26,Oceanfront Beachhouse,BeachHouse,Vacation,4,860,78356.55
140525135770448,2024-08-25,Oceanfront Beachhouse,BeachHouse,Vacation,4,791,77384.89
140525135771216,,Oceanfront Beachhouse,BeachHouse,Vacation,4,766,78086.84
140525135757968,2024-01-25,Cottage Beachhouse,BeachHouse,Vacation,3,402,69138.29
140525135767888,2024-05-30,Luxury Beachhouse,BeachHouse,Vacation,3,1138,85798.44
140525135771984,2024-02-27,Luxury Beachhouse,BeachHouse,Vacation,5,1183,84363.63
140525135759248,,Oceanfront Beachhouse,BeachHouse,Vacation,5,723,97858.09
140525135762064,2024-02-27,Oceanfront Beachhouse,BeachHouse,Vacation,3,785,77799.28
140525135770192,2024-03-09,Oceanfront Beachhouse,BeachHouse,Vacation,5,746,83205.32
140525135757456,2024-02-19,Cottage Beachhouse,BeachHouse,Vacation,4,459,84667.88
140525135764048,2024-06-30,Oceanfront Beachhouse,BeachHouse,Vacation,3,1012,69360.5
140525135767120,2024-03-20,Cottage Beachhouse,BeachHouse,Vacation,5,400,74696.08
140525135759760,2024-01-14,Oceanfront Beachhouse,BeachHouse,Vacation,4,,
140525135761296,2024-01-27,Cottage Beachhouse,BeachHouse,Vacation,4,635,71606.36
140525135794192,2024-01-28,Oceanfront Beachhouse,BeachHouse,Vacation,5,1499,85292.31
140525135795984,,Oceanfront Beachhouse,BeachHouse,Vacation,5,754,89566.44
140525135798288,2024-04-21,Oceanfront Beachhouse,BeachHouse,Vacation,5,716,80795.82
140525135800912,2024-08-07,Oceanfront Beachhouse,BeachHouse,Vacation,4,787,78738.08
140525135801680,2024-02-13,Oceanfront Beachhouse,BeachHouse,Vacation,4,822,73568.87
140525135804944,2024-04-10,Cottage Beachhouse,BeachHouse,Vacation,4,382,68385.25
140525135792400,2024-02-21,Oceanfront Beachhouse,BeachHouse,Vacation,4,754,69715.27
140525135796496,2024-09-05,Cottage Beachhouse,BeachHouse,Vacation,5,350,69996.77
140525135804432,2024-02-03,Oceanfront Beachhouse,BeachHouse,Vacation,2,763,79909.77
140525135796240,2024-02-13,Cottage Beachhouse,BeachHouse,Vacation,5,407,67054.49
140525135800208,2024-01-31,Oceanfront Beachhouse,BeachHouse,Vacation,3,714,79817.46
140525135793424,2024-02-12,Cottage Beachhouse,BeachHouse,Vacation,5,512,66933.58
140525135794960,2024-05-02,Oceanfront Beachhouse,BeachHouse,Vacation,4,723,65990.09
140525135802192,2024-02-13,Oceanfront Beachhouse,BeachHouse,Vacation,4,840,80476.03
140525135794448,2024-04-30,Oceanfront Beachhouse,BeachHouse,Vacation,5,732,78822.53
140525135798800,2024-06-19,Oceanfront Beachhouse,BeachHouse,Vacation,3,738,74000.99
140525135792656,2024-04-10,Cottage Beachhouse,BeachHouse,Vacation,5,354,85830.64
140525135795216,2024-04-13,Cottage Beachhouse,BeachHouse,Vacation,5,316,93719.34
140525135797008,2024-01-26,Cottage Beachhouse,BeachHouse,Vacation,5,312,87539.93
140525135799248,2024-03-02,Cottage Beachhouse,BeachHouse,Vacation,,500,94378.71
140525135802896,2024-08-21,Cottage Beachhouse,BeachHouse,Vacation,5,456,66717.44
140525135803664,2024-05-11,Oceanfront Beachhouse,BeachHouse,Vacation,5,732,72847.14
140525135790608,2024-06-21,Oceanfront Beachhouse,BeachHouse,Vacation,4,878,71526.69
140525135799504,2024-04-30,Cottage Beachhouse,BeachHouse,Vacation,4,396,62492.39
140525135803408,2024-04-28,Cottage Beachhouse,BeachHouse,Vacation,5,434,79084.87
